 ,Label,Mean,Ch,Frame
834,Thingl-series-05.tif:0001-0091-0390:105,283.88,1,53
835,Thingl-series-05.tif:0001-0064-0297:105,728.90,1,53
836,Thingl-series-05.tif:0001-0083-0248:105,714.42,1,53
837,Thingl-series-05.tif:0001-0061-0167:105,170.54,1,53
838,Thingl-series-05.tif:0001-0383-0157:105,183.41,1,53
839,Thingl-series-05.tif:0001-0398-0187:105,184.59,1,53
840,Thingl-series-05.tif:0001-0463-0136:105,344.78,1,53
841,Thingl-series-05.tif:0001-0238-0420:106,19007.11,2,53
842,Thingl-series-05.tif:0001-0091-0390:106,18951.66,2,53
843,Thingl-series-05.tif:0001-0064-0297:106,20127.85,2,53
844,Thingl-series-05.tif:0001-0083-0248:106,19787.03,2,53
845,Thingl-series-05.tif:0001-0061-0167:106,19766.12,2,53
846,Thingl-series-05.tif:0001-0383-0157:106,18499.81,2,53
847,Thingl-series-05.tif:0001-0398-0187:106,19167.52,2,53
848,Thingl-series-05.tif:0001-0463-0136:106,19138.33,2,53
849,Thingl-series-05.tif:0001-0238-0420:107,261.22,1,54
850,Thingl-series-05.tif:0001-0091-0390:107,284.80,1,54
851,Thingl-series-05.tif:0001-0064-0297:107,731.84,1,54
852,Thingl-series-05.tif:0001-0083-0248:107,716.86,1,54
853,Thingl-series-05.tif:0001-0061-0167:107,171.50,1,54
854,Thingl-series-05.tif:0001-0383-0157:107,181.43,1,54
855,Thingl-series-05.tif:0001-0398-0187:107,184.08,1,54
856,Thingl-series-05.tif:0001-0463-0136:107,342.00,1,54
857,Thingl-series-05.tif:0001-0238-0420:108,18971.57,2,54
858,Thingl-series-05.tif:0001-0091-0390:108,19005.29,2,54
859,Thingl-series-05.tif:0001-0064-0297:108,20148.69,2,54
860,Thingl-series-05.tif:0001-0083-0248:108,19734.31,2,54
861,Thingl-series-05.tif:0001-0061-0167:108,19566.63,2,54
862,Thingl-series-05.tif:0001-0383-0157:108,18517.69,2,54
863,Thingl-series-05.tif:0001-0398-0187:108,19291.02,2,54
864,Thingl-series-05.tif:0001-0463-0136:108,19203.76,2,54
865,Thingl-series-05.tif:0001-0238-0420:109,261.01,1,55
866,Thingl-series-05.tif:0001-0091-0390:109,283.92,1,55
867,Thingl-series-05.tif:0001-0064-0297:109,728.87,1,55
868,Thingl-series-05.tif:0001-0083-0248:109,715.51,1,55
869,Thingl-series-05.tif:0001-0061-0167:109,170.48,1,55
870,Thingl-series-05.tif:0001-0383-0157:109,181.84,1,55
871,Thingl-series-05.tif:0001-0398-0187:109,184.35,1,55
872,Thingl-series-05.tif:0001-0463-0136:109,342.53,1,55
873,Thingl-series-05.tif:0001-0238-0420:110,18922.05,2,55
874,Thingl-series-05.tif:0001-0091-0390:110,18983.12,2,55
875,Thingl-series-05.tif:0001-0064-0297:110,20064.94,2,55
876,Thingl-series-05.tif:0001-0083-0248:110,19658.14,2,55
877,Thingl-series-05.tif:0001-0061-0167:110,19744.48,2,55
878,Thingl-series-05.tif:0001-0383-0157:110,18623.88,2,55
879,Thingl-series-05.tif:0001-0398-0187:110,19167.28,2,55
880,Thingl-series-05.tif:0001-0463-0136:110,19279.15,2,55
881,Thingl-series-05.tif:0001-0238-0420:111,264.06,1,56
882,Thingl-series-05.tif:0001-0091-0390:111,285.76,1,56
883,Thingl-series-05.tif:0001-0064-0297:111,734.15,1,56
884,Thingl-series-05.tif:0001-0083-0248:111,718.08,1,56
885,Thingl-series-05.tif:0001-0061-0167:111,171.55,1,56
886,Thingl-series-05.tif:0001-0383-0157:111,180.94,1,56
887,Thingl-series-05.tif:0001-0398-0187:111,184.18,1,56
888,Thingl-series-05.tif:0001-0463-0136:111,341.35,1,56
889,Thingl-series-05.tif:0001-0238-0420:112,19133.13,2,56
890,Thingl-series-05.tif:0001-0091-0390:112,19023.18,2,56
891,Thingl-series-05.tif:0001-0064-0297:112,20214.17,2,56
892,Thingl-series-05.tif:0001-0083-0248:112,19643.95,2,56
893,Thingl-series-05.tif:0001-0061-0167:112,19699.25,2,56
894,Thingl-series-05.tif:0001-0383-0157:112,18649.42,2,56
895,Thingl-series-05.tif:0001-0398-0187:112,19259.83,2,56
896,Thingl-series-05.tif:0001-0463-0136:112,19170.86,2,56
897,Thingl-series-05.tif:0001-0238-0420:113,260.75,1,57
898,Thingl-series-05.tif:0001-0091-0390:113,283.66,1,57
899,Thingl-series-05.tif:0001-0064-0297:113,730.10,1,57
900,Thingl-series-05.tif:0001-0083-0248:113,714.79,1,57
901,Thingl-series-05.tif:0001-0061-0167:113,170.52,1,57
902,Thingl-series-05.tif:0001-0383-0157:113,181.70,1,57
903,Thingl-series-05.tif:0001-0398-0187:113,183.33,1,57
904,Thingl-series-05.tif:0001-0463-0136:113,341.90,1,57
905,Thingl-series-05.tif:0001-0238-0420:114,18998.62,2,57
906,Thingl-series-05.tif:0001-0091-0390:114,18955.89,2,57
907,Thingl-series-05.tif:0001-0064-0297:114,20128.74,2,57
908,Thingl-series-05.tif:0001-0083-0248:114,19744.19,2,57
909,Thingl-series-05.tif:0001-0061-0167:114,19721.77,2,57
910,Thingl-series-05.tif:0001-0383-0157:114,18694.69,2,57
911,Thingl-series-05.tif:0001-0398-0187:114,19144.34,2,57
912,Thingl-series-05.tif:0001-0463-0136:114,19236.27,2,57
913,Thingl-series-05.tif:0001-0238-0420:115,262.28,1,58
914,Thingl-series-05.tif:0001-0091-0390:115,285.72,1,58
915,Thingl-series-05.tif:0001-0064-0297:115,734.72,1,58
916,Thingl-series-05.tif:0001-0083-0248:115,718.48,1,58
917,Thingl-series-05.tif:0001-0061-0167:115,171.10,1,58
918,Thingl-series-05.tif:0001-0383-0157:115,181.12,1,58
919,Thingl-series-05.tif:0001-0398-0187:115,183.54,1,58
920,Thingl-series-05.tif:0001-0463-0136:115,341.88,1,58
921,Thingl-series-05.tif:0001-0238-0420:116,18824.24,2,58
922,Thingl-series-05.tif:0001-0091-0390:116,18923.62,2,58
923,Thingl-series-05.tif:0001-0064-0297:116,20133.02,2,58
924,Thingl-series-05.tif:0001-0083-0248:116,19707.96,2,58
925,Thingl-series-05.tif:0001-0061-0167:116,19663.10,2,58
926,Thingl-series-05.tif:0001-0383-0157:116,18540.91,2,58
927,Thingl-series-05.tif:0001-0398-0187:116,19216.14,2,58
928,Thingl-series-05.tif:0001-0463-0136:116,19251.68,2,58
929,Thingl-series-05.tif:0001-0238-0420:117,262.42,1,59
930,Thingl-series-05.tif:0001-0091-0390:117,285.43,1,59
931,Thingl-series-05.tif:0001-0064-0297:117,733.01,1,59
932,Thingl-series-05.tif:0001-0083-0248:117,717.80,1,59
933,Thingl-series-05.tif:0001-0061-0167:117,169.93,1,59
934,Thingl-series-05.tif:0001-0383-0157:117,180.78,1,59
935,Thingl-series-05.tif:0001-0398-0187:117,182.02,1,59
936,Thingl-series-05.tif:0001-0463-0136:117,340.30,1,59
937,Thingl-series-05.tif:0001-0238-0420:118,18964.76,2,59
938,Thingl-series-05.tif:0001-0091-0390:118,19000.73,2,59
939,Thingl-series-05.tif:0001-0064-0297:118,20153.93,2,59
940,Thingl-series-05.tif:0001-0083-0248:118,19738.97,2,59
941,Thingl-series-05.tif:0001-0061-0167:118,19502.29,2,59
942,Thingl-series-05.tif:0001-0383-0157:118,18658.34,2,59
943,Thingl-series-05.tif:0001-0398-0187:118,19275.12,2,59
944,Thingl-series-05.tif:0001-0463-0136:118,19171.82,2,59
945,Thingl-series-05.tif:0001-0238-0420:119,262.12,1,60
946,Thingl-series-05.tif:0001-0091-0390:119,284.76,1,60
947,Thingl-series-05.tif:0001-0064-0297:119,734.77,1,60
948,Thingl-series-05.tif:0001-0083-0248:119,718.96,1,60
949,Thingl-series-05.tif:0001-0061-0167:119,170.57,1,60
950,Thingl-series-05.tif:0001-0383-0157:119,181.50,1,60
951,Thingl-series-05.tif:0001-0398-0187:119,182.90,1,60
952,Thingl-series-05.tif:0001-0463-0136:119,340.57,1,60
953,Thingl-series-05.tif:0001-0238-0420:120,18960.44,2,60
954,Thingl-series-05.tif:0001-0091-0390:120,18910.59,2,60
955,Thingl-series-05.tif:0001-0064-0297:120,19959.71,2,60
956,Thingl-series-05.tif:0001-0083-0248:120,19665.74,2,60
957,Thingl-series-05.tif:0001-0061-0167:120,19750.49,2,60
958,Thingl-series-05.tif:0001-0383-0157:120,18656.58,2,60
959,Thingl-series-05.tif:0001-0398-0187:120,19327.08,2,60
960,Thingl-series-05.tif:0001-0463-0136:120,19221.51,2,60
961,Thingl-series-05.tif:0001-0238-0420:121,260.23,1,61
962,Thingl-series-05.tif:0001-0091-0390:121,284.37,1,61
963,Thingl-series-05.tif:0001-0064-0297:121,733.45,1,61
964,Thingl-series-05.tif:0001-0083-0248:121,717.62,1,61
965,Thingl-series-05.tif:0001-0061-0167:121,169.22,1,61
966,Thingl-series-05.tif:0001-0383-0157:121,180.30,1,61
967,Thingl-series-05.tif:0001-0398-0187:121,181.77,1,61
968,Thingl-series-05.tif:0001-0463-0136:121,339.71,1,61
969,Thingl-series-05.tif:0001-0238-0420:122,18982.61,2,61
970,Thingl-series-05.tif:0001-0091-0390:122,18979.38,2,61
971,Thingl-series-05.tif:0001-0064-0297:122,20237.97,2,61
972,Thingl-series-05.tif:0001-0083-0248:122,19787.91,2,61
973,Thingl-series-05.tif:0001-0061-0167:122,19742.89,2,61
974,Thingl-series-05.tif:0001-0383-0157:122,18525.72,2,61
975,Thingl-series-05.tif:0001-0398-0187:122,19210.95,2,61
976,Thingl-series-05.tif:0001-0463-0136:122,19204.73,2,61
977,Thingl-series-05.tif:0001-0238-0420:123,262.14,1,62
978,Thingl-series-05.tif:0001-0091-0390:123,286.22,1,62
979,Thingl-series-05.tif:0001-0064-0297:123,736.21,1,62
980,Thingl-series-05.tif:0001-0083-0248:123,719.60,1,62
981,Thingl-series-05.tif:0001-0061-0167:123,170.15,1,62
982,Thingl-series-05.tif:0001-0383-0157:123,181.71,1,62
983,Thingl-series-05.tif:0001-0398-0187:123,182.14,1,62
984,Thingl-series-05.tif:0001-0463-0136:123,339.71,1,62
985,Thingl-series-05.tif:0001-0238-0420:124,18946.61,2,62
986,Thingl-series-05.tif:0001-0091-0390:124,18941.66,2,62
987,Thingl-series-05.tif:0001-0064-0297:124,20195.20,2,62
988,Thingl-series-05.tif:0001-0083-0248:124,19748.88,2,62
989,Thingl-series-05.tif:0001-0061-0167:124,19729.75,2,62
990,Thingl-series-05.tif:0001-0383-0157:124,18585.22,2,62
991,Thingl-series-05.tif:0001-0398-0187:124,19228.10,2,62
992,Thingl-series-05.tif:0001-0463-0136:124,19097.11,2,62
993,Thingl-series-05.tif:0001-0238-0420:125,263.20,1,63
994,Thingl-series-05.tif:0001-0091-0390:125,285.71,1,63
995,Thingl-series-05.tif:0001-0064-0297:125,732.58,1,63
996,Thingl-series-05.tif:0001-0083-0248:125,719.06,1,63
997,Thingl-series-05.tif:0001-0061-0167:125,169.05,1,63
998,Thingl-series-05.tif:0001-0383-0157:125,180.61,1,63
999,Thingl-series-05.tif:0001-0398-0187:125,180.49,1,63
1000,Thingl-series-05.tif:0001-0463-0136:125,337.30,1,63
1001,Thingl-series-05.tif:0001-0238-0420:126,18904.79,2,63
1002,Thingl-series-05.tif:0001-0091-0390:126,19057.10,2,63
1003,Thingl-series-05.tif:0001-0064-0297:126,20265.22,2,63
1004,Thingl-series-05.tif:0001-0083-0248:126,19585.57,2,63
1005,Thingl-series-05.tif:0001-0061-0167:126,19783.20,2,63
1006,Thingl-series-05.tif:0001-0383-0157:126,18584.01,2,63
1007,Thingl-series-05.tif:0001-0398-0187:126,19185.74,2,63
1008,Thingl-series-05.tif:0001-0463-0136:126,19210.58,2,63
1009,Thingl-series-05.tif:0001-0238-0420:127,262.50,1,64
1010,Thingl-series-05.tif:0001-0091-0390:127,286.52,1,64
1011,Thingl-series-05.tif:0001-0064-0297:127,733.00,1,64
1012,Thingl-series-05.tif:0001-0083-0248:127,720.84,1,64
1013,Thingl-series-05.tif:0001-0061-0167:127,169.68,1,64
1014,Thingl-series-05.tif:0001-0383-0157:127,179.95,1,64
1015,Thingl-series-05.tif:0001-0398-0187:127,181.48,1,64
1016,Thingl-series-05.tif:0001-0463-0136:127,338.37,1,64
1017,Thingl-series-05.tif:0001-0238-0420:128,18795.65,2,64
1018,Thingl-series-05.tif:0001-0091-0390:128,18914.90,2,64
1019,Thingl-series-05.tif:0001-0064-0297:128,20284.24,2,64
1020,Thingl-series-05.tif:0001-0083-0248:128,19656.59,2,64
1021,Thingl-series-05.tif:0001-0061-0167:128,19600.93,2,64
1022,Thingl-series-05.tif:0001-0383-0157:128,18639.92,2,64
1023,Thingl-series-05.tif:0001-0398-0187:128,19230.99,2,64
1024,Thingl-series-05.tif:0001-0463-0136:128,19183.15,2,64
1025,Thingl-series-05.tif:0001-0238-0420:129,262.45,1,65
1026,Thingl-series-05.tif:0001-0091-0390:129,285.22,1,65
1027,Thingl-series-05.tif:0001-0064-0297:129,733.66,1,65
1028,Thingl-series-05.tif:0001-0083-0248:129,720.69,1,65
1029,Thingl-series-05.tif:0001-0061-0167:129,169.05,1,65
1030,Thingl-series-05.tif:0001-0383-0157:129,180.64,1,65
1031,Thingl-series-05.tif:0001-0398-0187:129,179.98,1,65
1032,Thingl-series-05.tif:0001-0463-0136:129,337.30,1,65
1033,Thingl-series-05.tif:0001-0238-0420:130,19043.14,2,65
1034,Thingl-series-05.tif:0001-0091-0390:130,18999.71,2,65
1035,Thingl-series-05.tif:0001-0064-0297:130,20252.95,2,65
1036,Thingl-series-05.tif:0001-0083-0248:130,19665.63,2,65
1037,Thingl-series-05.tif:0001-0061-0167:130,19735.88,2,65
1038,Thingl-series-05.tif:0001-0383-0157:130,18578.58,2,65
1039,Thingl-series-05.tif:0001-0398-0187:130,19185.36,2,65
1040,Thingl-series-05.tif:0001-0463-0136:130,19226.84,2,65
1041,Thingl-series-05.tif:0001-0238-0420:131,263.79,1,66
1042,Thingl-series-05.tif:0001-0091-0390:131,285.95,1,66
1043,Thingl-series-05.tif:0001-0064-0297:131,728.07,1,66
1044,Thingl-series-05.tif:0001-0083-0248:131,719.18,1,66
1045,Thingl-series-05.tif:0001-0061-0167:131,168.00,1,66
1046,Thingl-series-05.tif:0001-0383-0157:131,180.74,1,66
1047,Thingl-series-05.tif:0001-0398-0187:131,179.79,1,66
1048,Thingl-series-05.tif:0001-0463-0136:131,337.82,1,66
1049,Thingl-series-05.tif:0001-0238-0420:132,18985.28,2,66
1050,Thingl-series-05.tif:0001-0091-0390:132,18979.77,2,66
1051,Thingl-series-05.tif:0001-0064-0297:132,20170.00,2,66
1052,Thingl-series-05.tif:0001-0083-0248:132,19799.44,2,66
1053,Thingl-series-05.tif:0001-0061-0167:132,19607.52,2,66
1054,Thingl-series-05.tif:0001-0383-0157:132,18666.71,2,66
1055,Thingl-series-05.tif:0001-0398-0187:132,19232.55,2,66
1056,Thingl-series-05.tif:0001-0463-0136:132,19257.80,2,66
1057,Thingl-series-05.tif:0001-0238-0420:133,262.10,1,67
1058,Thingl-series-05.tif:0001-0091-0390:133,285.65,1,67
1059,Thingl-series-05.tif:0001-0064-0297:133,728.67,1,67
1060,Thingl-series-05.tif:0001-0083-0248:133,722.24,1,67
1061,Thingl-series-05.tif:0001-0061-0167:133,169.05,1,67
1062,Thingl-series-05.tif:0001-0383-0157:133,180.38,1,67
1063,Thingl-series-05.tif:0001-0398-0187:133,179.26,1,67
1064,Thingl-series-05.tif:0001-0463-0136:133,336.51,1,67
1065,Thingl-series-05.tif:0001-0238-0420:134,18877.54,2,67
1066,Thingl-series-05.tif:0001-0091-0390:134,18932.42,2,67
1067,Thingl-series-05.tif:0001-0064-0297:134,20163.70,2,67
1068,Thingl-series-05.tif:0001-0083-0248:134,19657.43,2,67
1069,Thingl-series-05.tif:0001-0061-0167:134,19568.78,2,67
1070,Thingl-series-05.tif:0001-0383-0157:134,18538.92,2,67
1071,Thingl-series-05.tif:0001-0398-0187:134,19135.73,2,67
1072,Thingl-series-05.tif:0001-0463-0136:134,19212.03,2,67
1073,Thingl-series-05.tif:0001-0238-0420:135,262.29,1,68
1074,Thingl-series-05.tif:0001-0091-0390:135,283.34,1,68
1075,Thingl-series-05.tif:0001-0064-0297:135,724.44,1,68
1076,Thingl-series-05.tif:0001-0083-0248:135,718.72,1,68
1077,Thingl-series-05.tif:0001-0061-0167:135,168.14,1,68
1078,Thingl-series-05.tif:0001-0383-0157:135,180.36,1,68
1079,Thingl-series-05.tif:0001-0398-0187:135,179.57,1,68
1080,Thingl-series-05.tif:0001-0463-0136:135,338.28,1,68
1081,Thingl-series-05.tif:0001-0238-0420:136,18822.44,2,68
1082,Thingl-series-05.tif:0001-0091-0390:136,18875.93,2,68
1083,Thingl-series-05.tif:0001-0064-0297:136,20313.88,2,68
1084,Thingl-series-05.tif:0001-0083-0248:136,19661.19,2,68
1085,Thingl-series-05.tif:0001-0061-0167:136,19636.24,2,68
1086,Thingl-series-05.tif:0001-0383-0157:136,18380.93,2,68
1087,Thingl-series-05.tif:0001-0398-0187:136,19175.53,2,68
1088,Thingl-series-05.tif:0001-0463-0136:136,19158.15,2,68
1089,Thingl-series-05.tif:0001-0238-0420:137,263.06,1,69
1090,Thingl-series-05.tif:0001-0091-0390:137,285.06,1,69
1091,Thingl-series-05.tif:0001-0064-0297:137,727.48,1,69
1092,Thingl-series-05.tif:0001-0083-0248:137,722.90,1,69
1093,Thingl-series-05.tif:0001-0061-0167:137,167.55,1,69
1094,Thingl-series-05.tif:0001-0383-0157:137,180.61,1,69
1095,Thingl-series-05.tif:0001-0398-0187:137,178.81,1,69
1096,Thingl-series-05.tif:0001-0463-0136:137,336.47,1,69
1097,Thingl-series-05.tif:0001-0238-0420:138,18850.90,2,69
1098,Thingl-series-05.tif:0001-0091-0390:138,19006.36,2,69
1099,Thingl-series-05.tif:0001-0064-0297:138,20304.13,2,69
1100,Thingl-series-05.tif:0001-0083-0248:138,19625.03,2,69
1101,Thingl-series-05.tif:0001-0061-0167:138,19673.94,2,69
1102,Thingl-series-05.tif:0001-0383-0157:138,18595.71,2,69
1103,Thingl-series-05.tif:0001-0398-0187:138,19331.29,2,69
1104,Thingl-series-05.tif:0001-0463-0136:138,19218.64,2,69
1105,Thingl-series-05.tif:0001-0238-0420:139,263.32,1,70
1106,Thingl-series-05.tif:0001-0091-0390:139,283.83,1,70
1107,Thingl-series-05.tif:0001-0064-0297:139,725.23,1,70
1108,Thingl-series-05.tif:0001-0083-0248:139,719.35,1,70
1109,Thingl-series-05.tif:0001-0061-0167:139,167.71,1,70
1110,Thingl-series-05.tif:0001-0383-0157:139,179.19,1,70
1111,Thingl-series-05.tif:0001-0398-0187:139,177.55,1,70
1112,Thingl-series-05.tif:0001-0463-0136:139,335.07,1,70
1113,Thingl-series-05.tif:0001-0238-0420:140,18777.05,2,70
1114,Thingl-series-05.tif:0001-0091-0390:140,18933.21,2,70
1115,Thingl-series-05.tif:0001-0064-0297:140,20337.67,2,70
1116,Thingl-series-05.tif:0001-0083-0248:140,19771.76,2,70
1117,Thingl-series-05.tif:0001-0061-0167:140,19601.49,2,70
1118,Thingl-series-05.tif:0001-0383-0157:140,18530.84,2,70
1119,Thingl-series-05.tif:0001-0398-0187:140,19126.20,2,70
1120,Thingl-series-05.tif:0001-0463-0136:140,19169.72,2,70
1121,Thingl-series-05.tif:0001-0238-0420:141,264.61,1,71
1122,Thingl-series-05.tif:0001-0091-0390:141,284.52,1,71
1123,Thingl-series-05.tif:0001-0064-0297:141,727.98,1,71
1124,Thingl-series-05.tif:0001-0083-0248:141,722.62,1,71
1125,Thingl-series-05.tif:0001-0061-0167:141,167.81,1,71
1126,Thingl-series-05.tif:0001-0383-0157:141,180.81,1,71
1127,Thingl-series-05.tif:0001-0398-0187:141,178.23,1,71
1128,Thingl-series-05.tif:0001-0463-0136:141,334.84,1,71
1129,Thingl-series-05.tif:0001-0238-0420:142,18822.29,2,71
1130,Thingl-series-05.tif:0001-0091-0390:142,19048.27,2,71
1131,Thingl-series-05.tif:0001-0064-0297:142,20241.59,2,71
1132,Thingl-series-05.tif:0001-0083-0248:142,19625.31,2,71
1133,Thingl-series-05.tif:0001-0061-0167:142,19648.45,2,71
1134,Thingl-series-05.tif:0001-0383-0157:142,18627.82,2,71
1135,Thingl-series-05.tif:0001-0398-0187:142,19164.73,2,71
1136,Thingl-series-05.tif:0001-0463-0136:142,19245.22,2,71
1137,Thingl-series-05.tif:0001-0238-0420:143,263.82,1,72
1138,Thingl-series-05.tif:0001-0091-0390:143,286.41,1,72
1139,Thingl-series-05.tif:0001-0064-0297:143,726.76,1,72
1140,Thingl-series-05.tif:0001-0083-0248:143,722.79,1,72
1141,Thingl-series-05.tif:0001-0061-0167:143,166.61,1,72
1142,Thingl-series-05.tif:0001-0383-0157:143,179.20,1,72
1143,Thingl-series-05.tif:0001-0398-0187:143,177.06,1,72
1144,Thingl-series-05.tif:0001-0463-0136:143,333.38,1,72
1145,Thingl-series-05.tif:0001-0238-0420:144,18842.34,2,72
1146,Thingl-series-05.tif:0001-0091-0390:144,18963.05,2,72
1147,Thingl-series-05.tif:0001-0064-0297:144,20289.94,2,72
1148,Thingl-series-05.tif:0001-0083-0248:144,19690.44,2,72
1149,Thingl-series-05.tif:0001-0061-0167:144,19756.66,2,72
1150,Thingl-series-05.tif:0001-0383-0157:144,18431.11,2,72
1151,Thingl-series-05.tif:0001-0398-0187:144,19332.83,2,72
1152,Thingl-series-05.tif:0001-0463-0136:144,19253.04,2,72
1153,Thingl-series-05.tif:0001-0238-0420:145,265.56,1,73
1154,Thingl-series-05.tif:0001-0091-0390:145,285.69,1,73
1155,Thingl-series-05.tif:0001-0064-0297:145,728.05,1,73
1156,Thingl-series-05.tif:0001-0083-0248:145,724.11,1,73
1157,Thingl-series-05.tif:0001-0061-0167:145,167.62,1,73
1158,Thingl-series-05.tif:0001-0383-0157:145,178.83,1,73
1159,Thingl-series-05.tif:0001-0398-0187:145,176.25,1,73
1160,Thingl-series-05.tif:0001-0463-0136:145,333.59,1,73
1161,Thingl-series-05.tif:0001-0238-0420:146,18960.10,2,73
1162,Thingl-series-05.tif:0001-0091-0390:146,18874.30,2,73
1163,Thingl-series-05.tif:0001-0064-0297:146,20285.07,2,73
1164,Thingl-series-05.tif:0001-0083-0248:146,19633.32,2,73
1165,Thingl-series-05.tif:0001-0061-0167:146,19626.05,2,73
1166,Thingl-series-05.tif:0001-0383-0157:146,18408.00,2,73
1167,Thingl-series-05.tif:0001-0398-0187:146,19168.29,2,73
1168,Thingl-series-05.tif:0001-0463-0136:146,19173.37,2,73
